0.7,0.0787
1.127,0.06779
1.433,0.0598
1.812,0.054
2.167,0.049
2.74,0.045
3.178,0.04
3.9996,0.037
4.856,0.0337
5.5456,0.0305
6.7677,0.029
7.928,0.0276
9,0.026
