0.7,0.057
1.116,0.05
1.5,0.04
1.73,0.04
2.33,0.036
2.755,0.033
3.03,0.031
4.318,0.03
5.29654,0.025
5.86606,0.023
6.27,0.022
6.69897,0.0205
8.47275,0.0155
8.9623,0.015
9,0.015
